MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 22/07/2013 17:56:19


[COMMENT]
10_C_(Alter_d_i)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
0,00	-30,00	-75,00	151,00	2,00	156,00	94,00	-21,00	10,00	10,00	24,00	89,00	-42,00	-4658,00	85,00	-135,00
7,00	-22,00	-75,00	187,00	2,00	154,00	318,00	-34,00	11,00	14,00	28,00	43,00	-31,00	-4649,00	-92,00	-77,00
14,00	-22,00	-72,00	191,00	2,00	134,00	321,00	-40,00	-11,00	3,00	40,00	-30,00	114,00	-4637,00	-112,00	0,00
6,00	-6,00	-63,00	197,00	3,00	147,00	188,00	-35,00	-24,00	-5,00	32,00	-115,00	222,00	-4629,00	-10,00	25,00
11,00	7,00	-68,00	199,00	3,00	161,00	65,00	-42,00	-25,00	-23,00	28,00	-139,00	179,00	-4620,00	-46,00	29,00
17,00	20,00	-62,00	199,00	3,00	61,00	29,00	-42,00	-16,00	-4,00	19,00	-111,00	10,00	-4615,00	-69,00	-84,00
16,00	27,00	-67,00	181,00	0,00	-54,00	74,00	-39,00	-25,00	-2,00	13,00	-155,00	-111,00	-4605,00	58,00	-111,00
17,00	31,00	-54,00	146,00	3,00	-154,00	84,00	-22,00	-21,00	-1,00	7,00	-172,00	-199,00	-4598,00	101,00	-29,00
11,00	45,00	-29,00	128,00	4,00	-258,00	49,00	-31,00	-5,00	-14,00	13,00	-174,00	-287,00	-4586,00	70,00	21,00
8,00	53,00	-31,00	127,00	0,00	-361,00	47,00	-36,00	9,00	-6,00	16,00	-124,00	-318,00	-4579,00	42,00	-29,00
2,00	29,00	-44,00	137,00	0,00	-396,00	194,00	-27,00	18,00	10,00	14,00	-44,00	-257,00	-4571,00	23,00	-82,00
11,00	6,00	-48,00	127,00	2,00	-358,00	305,00	-21,00	14,00	-4,00	6,00	-24,00	-90,00	-4562,00	-39,00	-117,00
0,00	-8,00	-58,00	116,00	3,00	-299,00	150,00	-11,00	11,00	-5,00	-4,00	-27,00	62,00	-4555,00	-94,00	-119,00
-4,00	-25,00	-68,00	107,00	2,00	-237,00	14,00	6,00	9,00	-6,00	2,00	10,00	71,00	-4545,00	-100,00	-113,00
4,00	-19,00	-53,00	98,00	0,00	-148,00	-56,00	6,00	11,00	8,00	6,00	53,00	113,00	-4538,00	-78,00	-141,00
14,00	-3,00	-73,00	102,00	4,00	-76,00	-22,00	5,00	3,00	12,00	7,00	33,00	136,00	-4530,00	-178,00	-115,00
13,00	4,00	-88,00	107,00	2,00	-25,00	41,00	10,00	-8,00	7,00	19,00	-49,00	115,00	-4521,00	-216,00	29,00
6,00	0,00	-52,00	92,00	0,00	81,00	73,00	13,00	4,00	2,00	20,00	-102,00	26,00	-4514,00	-119,00	158,00
-1,00	-16,00	-8,00	69,00	1,00	206,00	136,00	30,00	3,00	-1,00	3,00	-118,00	-7,00	-4505,00	-44,00	137,00
-9,00	-41,00	39,00	61,00	3,00	264,00	178,00	21,00	6,00	-10,00	-5,00	-85,00	12,00	-4497,00	-31,00	90,00
-25,00	-61,00	93,00	62,00	1,00	248,00	165,00	-3,00	11,00	-9,00	-7,00	-18,00	56,00	-4490,00	32,00	84,00
-15,00	-72,00	81,00	64,00	2,00	236,00	170,00	-13,00	19,00	-8,00	0,00	22,00	54,00	-4482,00	120,00	111,00
0,00	-90,00	67,00	69,00	1,00	280,00	190,00	-7,00	7,00	-25,00	8,00	32,00	43,00	-4474,00	207,00	139,00
-2,00	-87,00	71,00	76,00	2,00	363,00	198,00	13,00	-4,00	-48,00	7,00	52,00	75,00	-4466,00	108,00	139,00
-8,00	-99,00	71,00	82,00	2,00	359,00	241,00	36,00	6,00	-35,00	0,00	58,00	143,00	-4459,00	-69,00	161,00
4,00	-141,00	39,00	85,00	0,00	257,00	246,00	31,00	24,00	3,00	-1,00	15,00	160,00	-4451,00	-75,00	178,00
8,00	-164,00	-27,00	105,00	5,00	152,00	193,00	10,00	23,00	10,00	4,00	-4,00	87,00	-4445,00	-38,00	88,00
27,00	-172,00	-98,00	119,00	2,00	68,00	196,00	4,00	26,00	11,00	5,00	-18,00	-6,00	-4436,00	-10,00	44,00
30,00	-140,00	-105,00	113,00	0,00	-16,00	194,00	14,00	23,00	1,00	-4,00	-27,00	-64,00	-4431,00	6,00	-55,00
11,00	-118,00	-60,00	98,00	5,00	-98,00	192,00	17,00	22,00	-18,00	-6,00	-46,00	-81,00	-4422,00	8,00	-97,00
-14,00	-111,00	-30,00	74,00	4,00	-153,00	198,00	7,00	22,00	-20,00	-18,00	-62,00	-82,00	-4414,00	6,00	-102,00
-21,00	-91,00	-15,00	43,00	2,00	-203,00	199,00	9,00	18,00	-20,00	-15,00	-38,00	-57,00	-4407,00	-14,00	-35,00
-10,00	-54,00	-12,00	47,00	1,00	-230,00	177,00	38,00	31,00	-9,00	10,00	-57,00	-18,00	-4399,00	-22,00	24,00
-10,00	-25,00	-1,00	80,00	4,00	-221,00	151,00	32,00	30,00	-14,00	22,00	-79,00	43,00	-4394,00	-37,00	109,00
-14,00	-12,00	33,00	93,00	5,00	-209,00	127,00	25,00	29,00	-22,00	12,00	-64,00	100,00	-4386,00	-44,00	69,00
-4,00	1,00	65,00	98,00	2,00	-202,00	102,00	34,00	31,00	-6,00	0,00	-61,00	45,00	-4380,00	-30,00	-19,00
4,00	46,00	85,00	93,00	0,00	-156,00	84,00	29,00	38,00	11,00	-25,00	-50,00	-10,00	-4375,00	-15,00	-25,00
-4,00	79,00	87,00	93,00	2,00	-91,00	62,00	25,00	34,00	1,00	-23,00	-29,00	14,00	-4368,00	-4,00	-23,00
-1,00	113,00	106,00	82,00	2,00	15,00	47,00	16,00	37,00	-20,00	-28,00	-39,00	-19,00	-4360,00	-1,00	-53,00
2,00	127,00	121,00	78,00	4,00	163,00	25,00	23,00	42,00	-54,00	-17,00	-52,00	-78,00	-4353,00	6,00	-1,00
-13,00	112,00	123,00	65,00	3,00	262,00	9,00	-4,00	41,00	-50,00	-10,00	-45,00	-51,00	-4348,00	18,00	82,00
-8,00	80,00	104,00	73,00	0,00	227,00	4,00	-3,00	51,00	-34,00	-9,00	-101,00	-23,00	-4344,00	32,00	79,00
13,00	32,00	103,00	75,00	6,00	141,00	-8,00	22,00	45,00	-34,00	-14,00	-181,00	62,00	-4334,00	38,00	41,00
-9,00	-64,00	102,00	71,00	5,00	143,00	-20,00	32,00	54,00	-21,00	0,00	-176,00	215,00	-4328,00	20,00	7,00
-21,00	-135,00	91,00	71,00	2,00	198,00	-19,00	40,00	50,00	-11,00	0,00	-161,00	398,00	-4323,00	-7,00	-37,00
-24,00	-153,00	75,00	75,00	2,00	190,00	-16,00	40,00	46,00	-4,00	19,00	-149,00	245,00	-4316,00	16,00	-88,00
-8,00	-142,00	53,00	76,00	0,00	106,00	-20,00	17,00	58,00	-9,00	31,00	-55,00	-77,00	-4311,00	39,00	-69,00
14,00	-112,00	42,00	75,00	2,00	13,00	-22,00	-29,00	40,00	-10,00	26,00	75,00	-232,00	-4304,00	25,00	-4,00
34,00	-70,00	31,00	86,00	0,00	-58,00	-25,00	-50,00	30,00	-20,00	21,00	137,00	-282,00	-4301,00	-22,00	-5,00
32,00	-12,00	31,00	127,00	0,00	-104,00	-17,00	-74,00	35,00	-23,00	20,00	81,00	-350,00	-4292,00	-45,00	-22,00
24,00	50,00	26,00	120,00	0,00	-115,00	-9,00	-99,00	23,00	-36,00	14,00	83,00	-284,00	-4287,00	-40,00	-32,00
15,00	92,00	19,00	85,00	3,00	-114,00	-5,00	-89,00	18,00	-16,00	14,00	49,00	-176,00	-4280,00	-34,00	-54,00
-11,00	89,00	16,00	71,00	1,00	-104,00	-1,00	-20,00	13,00	-11,00	14,00	49,00	-28,00	-4275,00	-56,00	-44,00
-19,00	92,00	23,00	73,00	0,00	-80,00	8,00	131,00	24,00	-10,00	5,00	86,00	157,00	-4268,00	-66,00	-49,00
-27,00	45,00	14,00	68,00	3,00	-81,00	19,00	259,00	30,00	-27,00	2,00	51,00	220,00	-4263,00	-50,00	-20,00
-35,00	-8,00	0,00	73,00	4,00	-88,00	21,00	232,00	23,00	-29,00	2,00	21,00	163,00	-4260,00	-28,00	22,00
-32,00	-65,00	2,00	87,00	0,00	-107,00	22,00	160,00	6,00	-22,00	-2,00	-17,00	142,00	-4254,00	11,00	17,00
-14,00	-125,00	17,00	102,00	5,00	-121,00	26,00	-4,00	9,00	-18,00	-8,00	0,00	106,00	-4248,00	52,00	-4,00
14,00	-209,00	22,00	77,00	0,00	-137,00	30,00	-236,00	11,00	-19,00	-8,00	-9,00	16,00	-4242,00	125,00	-18,00
19,00	-284,00	6,00	58,00	1,00	-131,00	41,00	-230,00	19,00	-14,00	6,00	-51,00	-35,00	-4238,00	289,00	-30,00
19,00	-294,00	-14,00	80,00	3,00	-99,00	48,00	-133,00	7,00	-14,00	47,00	-94,00	-262,00	-4233,00	348,00	-52,00
33,00	-257,00	-30,00	110,00	2,00	-16,00	44,00	-135,00	3,00	-20,00	54,00	-97,00	-474,00	-4227,00	255,00	-79,00
24,00	-168,00	-23,00	138,00	2,00	91,00	44,00	-181,00	13,00	-17,00	32,00	-73,00	-334,00	-4224,00	14,00	-121,00
12,00	-91,00	-17,00	170,00	3,00	203,00	44,00	-65,00	34,00	-22,00	24,00	-13,00	-213,00	-4219,00	-286,00	-154,00
15,00	-14,00	-17,00	196,00	2,00	272,00	41,00	158,00	38,00	-10,00	32,00	45,00	-98,00	-4213,00	-354,00	-166,00
34,00	45,00	-20,00	221,00	3,00	249,00	44,00	350,00	23,00	-8,00	9,00	89,00	6,00	-4208,00	-152,00	-146,00
28,00	108,00	-4,00	213,00	2,00	128,00	38,00	301,00	3,00	-13,00	-8,00	61,00	93,00	-4203,00	-179,00	-52,00
26,00	200,00	12,00	170,00	4,00	-25,00	36,00	98,00	-1,00	-21,00	-14,00	17,00	282,00	-4200,00	-206,00	86,00
27,00	257,00	9,00	141,00	4,00	-142,00	32,00	17,00	-10,00	-15,00	-10,00	-28,00	430,00	-4196,00	-78,00	172,00
19,00	252,00	-8,00	113,00	-2,00	-201,00	24,00	23,00	-7,00	-13,00	-4,00	-94,00	388,00	-4192,00	7,00	224,00
31,00	214,00	-17,00	103,00	2,00	-206,00	23,00	-27,00	-8,00	-18,00	2,00	-131,00	228,00	-4183,00	68,00	206,00
20,00	212,00	-18,00	88,00	2,00	-188,00	26,00	-124,00	-12,00	-20,00	-1,00	-173,00	120,00	-4180,00	27,00	220,00
11,00	210,00	-20,00	70,00	4,00	-165,00	31,00	-222,00	-25,00	-12,00	-10,00	-195,00	57,00	-4180,00	0,00	202,00
12,00	160,00	-23,00	50,00	0,00	-135,00	23,00	-175,00	-39,00	-7,00	-18,00	-216,00	5,00	-4176,00	-23,00	115,00
12,00	108,00	-20,00	36,00	0,00	-97,00	23,00	-57,00	-29,00	-20,00	-38,00	-220,00	-24,00	-4170,00	-39,00	47,00
17,00	68,00	2,00	20,00	4,00	-17,00	27,00	-16,00	-10,00	-24,00	-33,00	-196,00	-15,00	-4168,00	-48,00	-8,00
17,00	-4,00	7,00	22,00	2,00	75,00	24,00	-4,00	3,00	-30,00	-28,00	-181,00	6,00	-4163,00	-51,00	-17,00
12,00	-43,00	-8,00	66,00	1,00	132,00	16,00	86,00	14,00	-21,00	-14,00	-176,00	19,00	-4157,00	-57,00	-24,00
18,00	-46,00	-16,00	73,00	1,00	110,00	16,00	247,00	30,00	-15,00	0,00	-145,00	25,00	-4156,00	-43,00	-14,00
4,00	-62,00	-35,00	27,00	0,00	68,00	13,00	172,00	39,00	-20,00	11,00	-59,00	27,00	-4152,00	-39,00	0,00
-21,00	-51,00	-36,00	-71,00	0,00	63,00	4,00	106,00	19,00	-14,00	12,00	9,00	32,00	-4146,00	58,00	-17,00
-32,00	-39,00	-36,00	-112,00	-2,00	78,00	-8,00	82,00	8,00	-17,00	19,00	70,00	20,00	-4144,00	101,00	-14,00
-38,00	-38,00	-29,00	-10,00	-2,00	73,00	-10,00	46,00	-4,00	-19,00	13,00	66,00	2,00	-4139,00	108,00	-17,00
-40,00	-38,00	-18,00	62,00	2,00	44,00	-15,00	-39,00	-8,00	-14,00	3,00	57,00	12,00	-4137,00	67,00	-26,00
-46,00	-27,00	-16,00	71,00	0,00	18,00	-17,00	-132,00	-25,00	-13,00	-4,00	94,00	38,00	-4133,00	72,00	-21,00
-51,00	3,00	-10,00	67,00	2,00	-11,00	-24,00	-236,00	-25,00	-8,00	2,00	45,00	61,00	-4132,00	71,00	-21,00
-67,00	25,00	-18,00	103,00	5,00	-38,00	-38,00	-183,00	-26,00	-11,00	14,00	13,00	140,00	-4127,00	53,00	-23,00
-78,00	13,00	-31,00	183,00	2,00	-54,00	-45,00	-193,00	-30,00	-10,00	14,00	-13,00	209,00	-4125,00	11,00	-14,00
-91,00	0,00	-32,00	157,00	0,00	-61,00	-53,00	-214,00	-17,00	-1,00	5,00	-31,00	235,00	-4122,00	-11,00	-5,00
-89,00	10,00	-10,00	124,00	0,00	-73,00	-57,00	-90,00	-8,00	-1,00	-10,00	-25,00	114,00	-4120,00	0,00	-2,00
-86,00	25,00	5,00	176,00	6,00	-83,00	-67,00	186,00	-6,00	2,00	-11,00	-47,00	-53,00	-4116,00	-25,00	-8,00
-76,00	18,00	28,00	257,00	1,00	-88,00	-66,00	372,00	-8,00	-2,00	0,00	-41,00	-126,00	-4113,00	2,00	-8,00
-54,00	4,00	27,00	276,00	3,00	-90,00	-62,00	250,00	-10,00	-3,00	29,00	-41,00	-152,00	-4112,00	4,00	-8,00
-49,00	-3,00	17,00	191,00	2,00	-105,00	-50,00	65,00	-13,00	-13,00	50,00	-32,00	-159,00	-4108,00	-10,00	-4,00
-72,00	-3,00	-8,00	129,00	2,00	-107,00	-47,00	-15,00	-13,00	-6,00	42,00	-37,00	-96,00	-4104,00	-18,00	-2,00
-114,00	-15,00	-2,00	144,00	2,00	-102,00	-44,00	-56,00	-6,00	13,00	10,00	-39,00	32,00	-4102,00	-15,00	-10,00
-109,00	-12,00	4,00	149,00	0,00	-99,00	-32,00	-113,00	-10,00	-11,00	3,00	-42,00	127,00	-4100,00	10,00	-8,00
-88,00	-22,00	-12,00	146,00	2,00	-100,00	-18,00	-58,00	0,00	8,00	-6,00	-55,00	170,00	-4100,00	4,00	0,00
-87,00	-9,00	-17,00	140,00	3,00	-89,00	-15,00	115,00	-2,00	-3,00	-34,00	-39,00	156,00	-4097,00	2,00	7,00
-82,00	13,00	-16,00	147,00	0,00	-46,00	-3,00	245,00	-9,00	-8,00	-35,00	-44,00	-16,00	-4095,00	22,00	9,00
-87,00	11,00	-15,00	150,00	4,00	-8,00	3,00	336,00	-35,00	4,00	-19,00	-51,00	-216,00	-4093,00	4,00	5,00
-71,00	7,00	-27,00	133,00	1,00	1,00	4,00	366,00	-28,00	-5,00	-26,00	-82,00	-256,00	-4093,00	19,00	3,00
-50,00	6,00	-27,00	96,00	4,00	1,00	-4,00	235,00	-22,00	7,00	-32,00	-122,00	-153,00	-4089,00	7,00	-2,00
-21,00	10,00	-19,00	78,00	0,00	-3,00	-29,00	-35,00	-19,00	-7,00	-47,00	-144,00	-59,00	-4089,00	10,00	-2,00
45,00	4,00	-18,00	75,00	4,00	12,00	-40,00	-162,00	-6,00	2,00	-25,00	-177,00	-10,00	-4087,00	25,00	-4,00
67,00	0,00	-19,00	65,00	4,00	23,00	-23,00	-111,00	3,00	24,00	-12,00	-230,00	0,00	-4084,00	7,00	5,00
54,00	-11,00	-9,00	43,00	2,00	13,00	-18,00	-100,00	0,00	-8,00	-2,00	-216,00	-10,00	-4086,00	10,00	1,00
38,00	-8,00	5,00	25,00	-1,00	10,00	-5,00	-100,00	14,00	-21,00	-8,00	-183,00	-35,00	-4080,00	-20,00	2,00
7,00	-10,00	11,00	0,00	0,00	18,00	5,00	-242,00	24,00	-30,00	0,00	-131,00	-45,00	-4081,00	-39,00	2,00
-35,00	-35,00	2,00	-32,00	3,00	21,00	8,00	-70,00	34,00	-14,00	15,00	-79,00	-66,00	-4081,00	-32,00	0,00
-48,00	-58,00	0,00	-37,00	2,00	7,00	8,00	22,00	45,00	-14,00	-2,00	-85,00	-80,00	-4076,00	-16,00	-9,00
-43,00	-62,00	-12,00	-28,00	2,00	-8,00	16,00	17,00	38,00	-3,00	-16,00	-28,00	-74,00	-4077,00	-10,00	4,00
-68,00	-68,00	-13,00	-38,00	4,00	-33,00	18,00	-22,00	20,00	-6,00	-27,00	156,00	-22,00	-4077,00	-5,00	24,00
-81,00	-55,00	-1,00	-29,00	2,00	-48,00	17,00	-87,00	-1,00	-28,00	-24,00	254,00	29,00	-4077,00	2,00	21,00
-119,00	-56,00	-3,00	-50,00	3,00	-61,00	22,00	-41,00	6,00	-20,00	-24,00	248,00	93,00	-4076,00	-10,00	14,00
-174,00	-37,00	-9,00	-66,00	0,00	-70,00	17,00	4,00	10,00	-26,00	-28,00	233,00	148,00	-4072,00	-16,00	13,00
-184,00	-21,00	0,00	-63,00	2,00	-84,00	27,00	-2,00	-1,00	-26,00	-23,00	217,00	140,00	-4070,00	-21,00	23,00
-174,00	-25,00	-1,00	-91,00	2,00	-99,00	31,00	-44,00	-16,00	-7,00	-17,00	162,00	107,00	-4073,00	-14,00	24,00
-135,00	-31,00	0,00	-90,00	1,00	-110,00	13,00	-71,00	-24,00	-6,00	-18,00	87,00	75,00	-4073,00	6,00	29,00
-107,00	-48,00	0,00	-7,00	3,00	-112,00	36,00	-28,00	-17,00	-9,00	-16,00	36,00	50,00	-4074,00	10,00	32,00
-56,00	-65,00	-1,00	107,00	2,00	-84,00	16,00	-10,00	-1,00	-15,00	-10,00	18,00	7,00	-4072,00	11,00	28,00
-23,00	-62,00	-9,00	177,00	1,00	-30,00	22,00	-37,00	-1,00	-12,00	-12,00	27,00	-51,00	-4074,00	9,00	19,00
-23,00	-45,00	-9,00	196,00	0,00	21,00	28,00	-26,00	-4,00	-10,00	-8,00	23,00	-83,00	-4074,00	44,00	17,00
-14,00	11,00	-6,00	211,00	4,00	64,00	5,00	-3,00	-8,00	-15,00	-3,00	-22,00	-62,00	-4073,00	138,00	6,00
-6,00	77,00	-2,00	144,00	1,00	95,00	19,00	-135,00	-13,00	-20,00	-3,00	-43,00	-45,00	-4071,00	109,00	0,00
0,00	99,00	-8,00	58,00	3,00	113,00	2,00	-172,00	-17,00	-14,00	7,00	-78,00	-20,00	-4074,00	3,00	10,00
16,00	99,00	0,00	4,00	3,00	120,00	3,00	-75,00	-36,00	-11,00	13,00	-61,00	32,00	-4073,00	-91,00	6,00
35,00	79,00	6,00	-11,00	2,00	104,00	-2,00	152,00	-28,00	-11,00	22,00	-50,00	32,00	-4073,00	-56,00	27,00
34,00	56,00	3,00	27,00	3,00	83,00	-6,00	141,00	-10,00	-14,00	2,00	-69,00	3,00	-4073,00	-14,00	87,00
6,00	43,00	-13,00	47,00	3,00	66,00	-3,00	29,00	-2,00	-13,00	2,00	-83,00	26,00	-4072,00	-30,00	96,00
4,00	49,00	-17,00	17,00	0,00	57,00	-9,00	-8,00	-4,00	-3,00	22,00	-62,00	18,00	-4073,00	-72,00	46,00
-3,00	59,00	-17,00	-10,00	0,00	46,00	-15,00	-23,00	3,00	-3,00	31,00	-43,00	-73,00	-4073,00	-67,00	50,00
-8,00	54,00	-13,00	-49,00	2,00	37,00	-27,00	-28,00	10,00	-10,00	38,00	-20,00	-141,00	-4073,00	-31,00	33,00
-2,00	33,00	-13,00	-83,00	1,00	33,00	-46,00	-29,00	14,00	-13,00	33,00	-39,00	-183,00	-4074,00	6,00	77,00
4,00	13,00	-4,00	-75,00	3,00	25,00	-49,00	-26,00	14,00	-8,00	40,00	-84,00	-190,00	-4078,00	0,00	122,00
1,00	5,00	-3,00	-43,00	3,00	18,00	-44,00	-28,00	14,00	0,00	51,00	-130,00	-154,00	-4079,00	-10,00	120,00
-7,00	-12,00	-1,00	-13,00	2,00	4,00	-38,00	-34,00	16,00	-12,00	22,00	-180,00	-26,00	-4076,00	-7,00	77,00
-28,00	-21,00	-4,00	16,00	0,00	-3,00	-36,00	-39,00	14,00	-13,00	1,00	-179,00	129,00	-4076,00	-15,00	81,00
-4,00	-27,00	-1,00	46,00	3,00	-6,00	6,00	-43,00	13,00	5,00	-21,00	-160,00	196,00	-4080,00	-7,00	84,00
31,00	-42,00	-12,00	73,00	0,00	-13,00	76,00	-35,00	43,00	-12,00	-37,00	-135,00	210,00	-4081,00	9,00	77,00
54,00	-57,00	-20,00	65,00	3,00	-17,00	14,00	-34,00	54,00	-20,00	-31,00	-111,00	199,00	-4081,00	11,00	73,00
32,00	-62,00	-23,00	44,00	3,00	-20,00	-29,00	-29,00	38,00	-19,00	-33,00	-37,00	160,00	-4082,00	-1,00	65,00
11,00	-49,00	-39,00	49,00	2,00	-11,00	-13,00	-29,00	16,00	-20,00	-18,00	45,00	98,00	-4084,00	-37,00	59,00
16,00	-55,00	-32,00	60,00	1,00	-15,00	-3,00	-35,00	10,00	-18,00	-6,00	83,00	88,00	-4087,00	-60,00	59,00
12,00	-62,00	-33,00	62,00	2,00	-14,00	-2,00	-40,00	11,00	-32,00	-10,00	78,00	134,00	-4088,00	-23,00	51,00
12,00	-60,00	-23,00	72,00	2,00	-25,00	-14,00	-41,00	22,00	-17,00	-6,00	83,00	136,00	-4090,00	-16,00	42,00
16,00	-50,00	-23,00	57,00	2,00	-24,00	-24,00	-42,00	12,00	-6,00	-13,00	86,00	148,00	-4089,00	9,00	36,00
14,00	-66,00	-29,00	43,00	2,00	-25,00	-31,00	-43,00	2,00	-3,00	-10,00	137,00	159,00	-4093,00	-8,00	23,00
21,00	-77,00	-31,00	57,00	3,00	-20,00	-36,00	-52,00	13,00	-6,00	0,00	142,00	174,00	-4094,00	21,00	2,00
38,00	-78,00	-36,00	85,00	2,00	-16,00	-29,00	-49,00	12,00	-8,00	4,00	67,00	162,00	-4096,00	84,00	-22,00
37,00	-60,00	-10,00	64,00	3,00	-2,00	-27,00	-51,00	2,00	-7,00	-8,00	27,00	51,00	-4097,00	94,00	-47,00
25,00	-42,00	-1,00	30,00	0,00	-4,00	-30,00	-50,00	-10,00	-18,00	-7,00	40,00	-39,00	-4101,00	39,00	-77,00
14,00	-8,00	9,00	30,00	0,00	7,00	-29,00	-59,00	-8,00	-20,00	4,00	38,00	-117,00	-4100,00	-66,00	-103,00
19,00	14,00	25,00	7,00	2,00	29,00	-28,00	-59,00	-1,00	-21,00	4,00	-18,00	-163,00	-4103,00	-17,00	-92,00
-2,00	34,00	20,00	7,00	3,00	31,00	-24,00	-56,00	-18,00	-11,00	6,00	-55,00	-144,00	-4104,00	4,00	-46,00
-8,00	59,00	11,00	19,00	2,00	25,00	-15,00	-51,00	-17,00	-24,00	3,00	-68,00	-118,00	-4109,00	-28,00	65,00
-15,00	73,00	10,00	41,00	4,00	28,00	-5,00	-50,00	-12,00	-23,00	18,00	-51,00	-158,00	-4112,00	-20,00	103,00
4,00	81,00	7,00	22,00	0,00	23,00	-3,00	-49,00	-6,00	-24,00	12,00	-34,00	-195,00	-4113,00	0,00	56,00
21,00	79,00	0,00	-8,00	1,00	22,00	-3,00	-46,00	5,00	-18,00	-2,00	-43,00	-156,00	-4117,00	-4,00	35,00
30,00	82,00	10,00	-16,00	3,00	19,00	-2,00	-47,00	15,00	-13,00	-1,00	-51,00	-73,00	-4120,00	-20,00	-16,00
35,00	57,00	17,00	20,00	2,00	12,00	-7,00	-45,00	11,00	-18,00	17,00	-44,00	-8,00	-4120,00	-31,00	-75,00
29,00	6,00	18,00	68,00	0,00	9,00	-25,00	-38,00	15,00	-21,00	21,00	-5,00	27,00	-4123,00	-21,00	-70,00
20,00	-44,00	11,00	102,00	1,00	9,00	-54,00	-32,00	11,00	-13,00	30,00	19,00	32,00	-4127,00	-10,00	-69,00
6,00	-103,00	7,00	74,00	2,00	9,00	-54,00	-21,00	4,00	-15,00	29,00	0,00	30,00	-4130,00	-4,00	-50,00
-11,00	-135,00	0,00	30,00	4,00	4,00	-53,00	-12,00	-1,00	-14,00	17,00	-22,00	34,00	-4131,00	-35,00	-54,00
-20,00	-134,00	-16,00	-23,00	4,00	6,00	-39,00	-13,00	-1,00	-20,00	16,00	-49,00	44,00	-4136,00	-55,00	-60,00
-15,00	-100,00	-16,00	-48,00	-1,00	5,00	-28,00	-15,00	-4,00	-15,00	25,00	-32,00	55,00	-4140,00	-47,00	-40,00
-12,00	-72,00	-13,00	-95,00	3,00	5,00	-23,00	-11,00	-2,00	-8,00	22,00	-39,00	61,00	-4145,00	-29,00	-27,00
-15,00	-49,00	-27,00	-117,00	2,00	7,00	-23,00	-10,00	-1,00	-20,00	14,00	-27,00	53,00	-4149,00	6,00	-17,00
-21,00	-63,00	-25,00	-70,00	5,00	7,00	-27,00	-17,00	-4,00	-18,00	-10,00	-12,00	38,00	-4151,00	27,00	-19,00
-31,00	-62,00	-13,00	-38,00	0,00	7,00	-23,00	-21,00	9,00	-18,00	-13,00	0,00	32,00	-4155,00	7,00	-25,00
-40,00	-46,00	-24,00	33,00	2,00	6,00	-25,00	-22,00	13,00	-11,00	-8,00	30,00	37,00	-4158,00	-25,00	-28,00
-36,00	-29,00	-31,00	156,00	0,00	6,00	-31,00	-25,00	14,00	-14,00	-6,00	27,00	47,00	-4165,00	-37,00	-33,00
-15,00	-22,00	-45,00	108,00	2,00	11,00	-37,00	-22,00	3,00	-23,00	-10,00	-22,00	57,00	-4168,00	-25,00	-24,00
-9,00	-86,00	-44,00	-95,00	1,00	7,00	-35,00	-23,00	3,00	-25,00	-18,00	-58,00	44,00	-4171,00	23,00	-12,00
-1,00	-97,00	-43,00	-180,00	4,00	13,00	-38,00	-32,00	-1,00	-23,00	-22,00	-62,00	36,00	-4175,00	40,00	-4,00
18,00	-46,00	-30,00	-137,00	0,00	12,00	-38,00	-28,00	-1,00	-13,00	-21,00	-54,00	20,00	-4180,00	40,00	-4,00
43,00	-13,00	-24,00	-43,00	2,00	11,00	-42,00	-21,00	-6,00	-12,00	-22,00	-45,00	-27,00	-4180,00	31,00	0,00
30,00	19,00	-28,00	53,00	3,00	17,00	-39,00	-15,00	-4,00	-20,00	-25,00	-54,00	-137,00	-4185,00	15,00	-2,00
9,00	67,00	-47,00	47,00	3,00	14,00	-38,00	-15,00	14,00	-13,00	-16,00	-18,00	-190,00	-4193,00	-10,00	-17,00
-4,00	97,00	-62,00	24,00	2,00	25,00	-35,00	-17,00	23,00	-18,00	-10,00	43,00	-187,00	-4195,00	-46,00	-29,00
3,00	100,00	-41,00	61,00	4,00	22,00	-41,00	-15,00	22,00	-20,00	-16,00	71,00	-141,00	-4199,00	-36,00	-30,00
12,00	107,00	-16,00	90,00	2,00	22,00	-41,00	-12,00	26,00	-8,00	-29,00	38,00	-70,00	-4203,00	-1,00	-14,00
22,00	117,00	9,00	78,00	2,00	25,00	-39,00	-9,00	24,00	-6,00	-29,00	18,00	20,00	-4208,00	4,00	9,00
25,00	110,00	18,00	65,00	4,00	24,00	-39,00	-13,00	22,00	-6,00	-23,00	-28,00	85,00	-4213,00	13,00	10,00
23,00	101,00	23,00	64,00	3,00	22,00	-41,00	-18,00	19,00	-9,00	-19,00	-50,00	189,00	-4221,00	1,00	0,00
